  -10.000000000000000        0.0000000000000000     
  -9.7999999970197678      -0.57917791999374701     
  -9.5999999940395355       -1.6211250859286395     
  -9.3999999910593033       -3.0793569428339929     
  -9.1999999880790710       -4.6226550210058051     
  -8.9999999850988388       -5.9313959877449296     
  -8.7999999821186066       -6.7848685931105672     
  -8.5999999791383743       -7.1141729577505775     
  -8.3999999761581421       -7.0059516444610992     
  -8.1999999731779099       -6.6586335718510661     
  -7.9999999701976776       -6.3081068753287166     
  -7.7999999672174454       -6.1486851699397782     
  -7.5999999642372131       -6.2751279736204859     
  -7.3999999612569809       -6.6627729060591436     
  -7.1999999582767487       -7.1889379716151973     
  -6.9999999552965164       -7.6847074492424836     
  -6.7999999523162842       -7.9968781428129097     
  -6.5999999493360519       -8.0381622941272184     
  -6.3999999463558197       -7.8098014879279605     
  -6.1999999433755875       -7.3918666119312002     
  -5.9999999403953552       -6.9083693100039714     
  -5.7999999374151230       -6.4825560592352440     
  -5.5999999344348907       -6.1996459292178017     
  -5.3999999314546585       -6.0895719591777855     
  -5.1999999284744263       -6.1332345390144711     
  -4.9999999254941940       -6.2861283498482283     
  -4.7999999225139618       -6.5067419136282219     
  -4.5999999195337296       -6.7762141690423672     
  -4.3999999165534973       -7.1004639668533525     
  -4.1999999135732651       -7.4942634156516155     
  -3.9999999105930328       -7.9550553353991535     
  -3.7999999076128006       -8.4393209776639324     
  -3.5999999046325684       -8.8539632607987944     
  -3.3999999016523361       -9.0695962172410578     
  -3.1999998986721039       -8.9539955764937567     
  -2.9999998956918716       -8.4156312748721032     
  -2.7999998927116394       -7.4424126810189550     
  -2.5999998897314072       -6.1214115804175862     
  -2.3999998867511749       -4.6312046361754309     
  -2.1999998837709427       -3.2074511178217979     
  -1.9999998807907104       -2.0911272471848692     
  -1.7999998778104782       -1.4743365200640806     
  -1.5999998748302460       -1.4589616092948661     
  -1.3999998718500137       -2.0387134971506389     
  -1.1999998688697815       -3.1072932022950397     
 -0.99999986588954926       -4.4873677505701073     
 -0.79999986290931702       -5.9697023769769633     
 -0.59999985992908478       -7.3507213315815765     
 -0.39999985694885254       -8.4598793383633435     
 -0.19999985396862030       -9.1738081135622220     
   1.4901161193847656E-007  -9.4197285736709819     
  0.20000015199184418       -9.1738073865398491     
  0.40000015497207642       -8.4598779557241439     
  0.60000015795230865       -7.3507194393728312     
  0.80000016093254089       -5.9697001961244780     
   1.0000001639127731       -4.4873655649702702     
   1.2000001668930054       -3.1072913278817103     
   1.4000001698732376       -2.0387122320064663     
   1.6000001728534698       -1.4589611738048376     
   1.8000001758337021       -1.4743370031613685     
   2.0000001788139343       -2.0911285765100409     
   2.2000001817941666       -3.2074530666261492     
   2.4000001847743988       -4.6312068692373067     
   2.6000001877546310       -6.1214137286498742     
   2.8000001907348633       -7.4424144244356754     
   3.0000001937150955       -8.4156324100548936     
   3.2000001966953278       -8.9539960492848039     
   3.4000001996755600       -9.0695961127137306     
   3.6000002026557922       -8.8539627566648456     
   3.8000002056360245       -8.4393202790694257     
   4.0000002086162567       -7.9550546142269019     
   4.2000002115964890       -7.4942627741246692     
   4.4000002145767212       -7.1004634347672759     
   4.6000002175569534       -6.7762137304211141     
   4.8000002205371857       -6.5067415472643946     
   5.0000002235174179       -6.2861280634715282     
   5.2000002264976501       -6.1332343805633620     
   5.4000002294778824       -6.0895719993144235     
   5.6000002324581146       -6.1996462225059910     
   5.8000002354383469       -6.4825566018304821     
   6.0000002384185791       -6.9083700148255272     
   6.2000002413988113       -7.3918673164625579     
   6.4000002443790436       -7.8098019969649712     
   6.6000002473592758       -8.0381624448470514     
   6.8000002503395081       -7.9968778684792499     
   7.0000002533197403       -7.6847068154914240     
   7.2000002562999725       -7.1889371672124698     
   7.4000002592802048       -6.6627721859396480     
   7.6000002622604370       -6.2751275702996541     
   7.8000002652406693       -6.1486852031304489     
   8.0000002682209015       -6.3081072932138236     
   8.2000002712011337       -6.6586341488551017     
   8.4000002741813660       -7.0059520419022041     
   8.6000002771615982       -7.1141728316095776     
   8.8000002801418304       -6.7848677151783958     
   9.0000002831220627       -5.9313943393268351     
   9.2000002861022949       -4.6226528252542698     
   9.4000002890825272       -3.0793546208468516     
   9.6000002920627594       -1.6211231467782536     
   9.8000002950429916      -0.40262301320496041     
